# gruntz_functions.tsv - census of every retail function RVA the source
# tree labels (rva, current name, owning unit). BUILD-INTEGRITY floor: an
# RVA that vanishes from a build fails `gruntz build --full`; see
# gruntz.audit.function_census. Moves and renames are not losses - the row
# follows the label. The floor is HEAD's copy of this file unioned with
# the working tree, so deliberately removing a WRONG label means deleting
# its row here and committing the deletion.
rva	name	unit
0x012d90	??1CParticlez@@UAE@XZ	fortressflag
0x012e00	?GetTypeTag@CExplosion@@UAE?AW4LogicTypeId@@XZ	serialobjectfactory
0x012e20	?SerializeMove@CExplosion@@UAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@PAUCGameObject@@@Z	serialobjectfactory
0x012e90	??_GCExplosion@@UAEPAXI@Z	fortressflag
0x012ec0	??1CExplosion@@UAE@XZ	fortressflag
0x012f30	?GetTypeTag@CRollingBall@@UAE?AW4LogicTypeId@@XZ	serialobjectfactory
0x012f50	??_GCRollingBall@@UAEPAXI@Z	rollingball
0x012f80	??1CRollingBall@@UAE@XZ	rollingball
0x012ff0	?GetTypeTag@CSpotLight@@UAE?AW4LogicTypeId@@XZ	spotlight
0x013010	??_GCSpotLight@@UAEPAXI@Z	spotlight
0x013040	??1CSpotLight@@UAE@XZ	spotlight
0x0130b0	?GetTypeTag@CKitchenSlime@@UAE?AW4LogicTypeId@@XZ	serialobjectfactory
0x0130d0	??_GCKitchenSlime@@UAEPAXI@Z	kitchenslime
0x013100	??1CKitchenSlime@@UAE@XZ	kitchenslime
0x013170	??0CPathHazard@@QAE@XZ	serialobjectfactory
0x013210	?GetTypeTag@CPathHazard@@UAE?AW4LogicTypeId@@XZ	serialobjectfactory
0x013230	?HitTest@CPathHazard@@UAEHHH@Z	serialobjectfactory
0x013250	??_GCPathHazard@@UAEPAXI@Z	pathhazard
0x013280	??1CPathHazard@@UAE@XZ	pathhazard
0x0132f0	?GetTypeTag@CRainCloud@@UAE?AW4LogicTypeId@@XZ	serialobjectfactory
0x013310	??_GCRainCloud@@UAEPAXI@Z	pathhazard
0x013340	??1CRainCloud@@UAE@XZ	pathhazard
0x0133b0	?GetTypeTag@CUFO@@UAE?AW4LogicTypeId@@XZ	serialobjectfactory
0x0133d0	??_GCUFO@@UAEPAXI@Z	pathhazard
0x013400	??1CUFO@@UAE@XZ	gruntvoice
0x013470	??0CVoiceTrigger@@QAE@XZ	gruntvoice
0x0134e0	?SerializeMove@CVoiceTrigger@@UAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@PAUCGameObject@@@Z	gruntvoice
0x013550	?GetTypeTag@CVoiceTrigger@@UAE?AW4LogicTypeId@@XZ	gruntvoice
0x013570	??_GCVoiceTrigger@@UAEPAXI@Z	gruntvoice
0x0135a0	??1CVoiceTrigger@@UAE@XZ	gruntvoice
0x013610	?SerializeSyncMarker@@YAHPAVCFileMemBase@@HPBDH@Z	serializesyncmarker
0x0136d0	??0CMotionState@@QAE@XZ	serialobjectfactory
0x0138d0	??0CUserLogic@@QAE@XZ	serialobjectfactory
0x013940	??0CMovingLogic@@QAE@XZ	serialobjectfactory
0x013bb0	?GetTypeTag@CMovingLogic@@UAE?AW4LogicTypeId@@XZ	serialobjectfactory
0x013bd0	??1CMovingLogic@@UAE@XZ	serialobjectfactory
0x013c40	??_GCMovingLogic@@UAEPAXI@Z	serialobjectfactory
0x013c70	?FinalizeStep@CMovingLogic@@UAEXPAD@Z	serialobjectfactory
0x013fb0	?LoadGameAssetNamespaces@CAttract@@UAEHPAVCGruntzMgr@@HH@Z	attractstate
0x0140d0	?ReleaseResources@CAttract@@UAEXXZ	attractstate
0x014120	?EnterState@CAttract@@UAEHW4GameStateId@@@Z	attractstate
0x014340	?LeaveState@CAttract@@UAEHW4GameStateId@@@Z	attractstate
0x0143e0	?Render@CAttract@@UAEHXZ	attractstate
0x014520	?InputVirtual@CAttract@@UAEHXZ	attractstate
0x014630	?RestoreDisplay@CAttract@@UAEHXZ	attractstate
0x014720	?OnKeyDown@CAttract@@UAEHHH@Z	attractstate
0x014770	?OnLButtonDown@CAttract@@UAEHHHH@Z	attractstate
0x0147b0	?OnPaint@CAttract@@UAEHXZ	attractstate
0x014b10	?OnPaint@CBattlezDlg@@QAEJXZ	dialogs
0x014b30	??0CBattlezDlg@@QAE@PAVCGruntzMgr@@PAVCWnd@@@Z	dialogs
0x014bc0	?Serialize@CObject@@UAEXAAVCArchive@@@Z	dialogs
0x014be0	?AssertValid@CObject@@UBEXXZ	dialogs
0x014c00	?Dump@CObject@@UBEXAAVCDumpContext@@@Z	dialogs
0x014c20	?BeginModalState@CWnd@@UAEXXZ	dialogs
0x014c40	?EndModalState@CWnd@@UAEXXZ	dialogs
0x014c60	??_GCBattlezDlg@@UAEPAXI@Z	dialogs
0x014c90	??1CBattlezDlg@@UAE@XZ	dialogs
0x014d00	?DoDataExchange@CBattlezDlg@@UAEXPAVCDataExchange@@@Z	dialogs
0x015a10	_BattlezMapComboEditProc@16	dialogs
0x015aa0	?GetMessageMap@CBattlezDlg@@UBEPBUAFX_MSGMAP@@XZ	dialogs
0x015ac0	?GetCtrlA@CBattlezDlg@@QAEPAVCWnd@@H@Z	dialogs
0x015b40	?GetCtrlB@CBattlezDlg@@QAEPAVCWnd@@H@Z	dialogs
0x015bc0	?GetCtrlC@CBattlezDlg@@QAEPAVCWnd@@H@Z	dialogs
0x015c40	?GetCtrlD@CBattlezDlg@@QAEPAVCWnd@@H@Z	dialogs
0x015cc0	?SetCurSelA@CBattlezDlg@@QAEHHH@Z	dialogs
0x015d00	?GetPlayerTypeSelection@CBattlezDlg@@QAEHH@Z	dialogs
0x015d30	?GetMaxGruntzSelection@CBattlezDlg@@QAEHH@Z	dialogs
0x015d70	?SetCurSelC@CBattlezDlg@@QAEHHH@Z	dialogs
0x015db0	?SetCtrlBText@CBattlezDlg@@QAEXHPBD@Z	dialogs
0x015de0	?ApplyOption0@CBattlezDlg@@QAEXXZ	dialogs
0x015e60	?ApplyOption1@CBattlezDlg@@QAEXXZ	dialogs
0x015ee0	?ApplyOption2@CBattlezDlg@@QAEXXZ	dialogs
0x015f60	?ApplyOption3@CBattlezDlg@@QAEXXZ	dialogs
0x015fe0	?ToggleRow@CBattlezDlg@@QAEXH@Z	dialogs
0x0160d0	?OnInitDialog@CBattlezDlg@@UAEHXZ	dialogs
0x0160f0	?FlashCtrlD@CBattlezDlg@@QAEXXZ	dialogs
0x0163e0	??_GCObject@@UAEPAXI@Z	dialogs
0x016410	??1CObject@@UAE@XZ	dialogs
0x016430	??_GCGdiObject@@UAEPAXI@Z	dialogs
0x016460	??1CGdiObject@@UAE@XZ	dialogs
0x0164d0	??_GCBrush@@UAEPAXI@Z	dialogs
0x016500	??1CBrush@@UAE@XZ	dialogs
0x016570	?OnMeasureItem@CBattlezDlg@@QAEXHPAUtagMEASUREITEMSTRUCT@@@Z	dialogs
0x0165a0	?OnDrawItem@CBattlezDlg@@QAEXHPAUtagDRAWITEMSTRUCT@@@Z	dialogs
0x016cd0	?ApplyColorSlot0@CBattlezDlg@@QAEXXZ	dialogs
0x016da0	??1CBattlezDlgColors@@UAE@XZ	dialogs
0x016dc0	?ApplyColorSlot1@CBattlezDlg@@QAEXXZ	dialogs
0x016e90	?ApplyColorSlot2@CBattlezDlg@@QAEXXZ	dialogs
0x016f60	?ApplyColorSlot3@CBattlezDlg@@QAEXXZ	dialogs
0x017030	?ShowCustomDlg@CBattlezDlg@@QAEXXZ	dialogs
0x017140	??1CBattlezDlgCustom@@UAE@XZ	dialogs
0x0171b0	?CopyComboSelToChild@CBattlezDlg@@QAEXXZ	dialogs
0x0172c0	?OnPlayerNameKillFocus0@CBattlezDlg@@QAEXXZ	dialogs
0x0172e0	?OnPlayerNameKillFocus1@CBattlezDlg@@QAEXXZ	dialogs
0x017300	?OnPlayerNameKillFocus2@CBattlezDlg@@QAEXXZ	dialogs
0x017320	?OnPlayerNameKillFocus3@CBattlezDlg@@QAEXXZ	dialogs
0x017340	?ReadPlayerName@CBattlezDlg@@QAEXH@Z	dialogs
0x0173e0	?RefreshOptionState@CBattlezDlg@@QAEXXZ	dialogs
0x017440	?UnusedMsgHandler@CBattlezDlg@@QAEHXZ	dialogs
0x017460	?SetSlotValue@CBattlezDlg@@QAEHHW4ColorTint@@@Z	dialogs
0x0174a0	?OnOK@CBattlezDlg@@UAEXXZ	dialogs
0x0174c0	?OnPlayerNameChange0@CBattlezDlg@@QAEXXZ	dialogs
0x0174e0	?OnPlayerNameChange1@CBattlezDlg@@QAEXXZ	dialogs
0x017500	?OnPlayerNameChange2@CBattlezDlg@@QAEXXZ	dialogs
0x017520	?OnPlayerNameChange3@CBattlezDlg@@QAEXXZ	dialogs
0x017540	?HandlePlayerNameChange@CBattlezDlg@@QAEXH@Z	dialogs
0x017560	?SaveOptionCombo0@CBattlezDlg@@QAEHXZ	dialogs
0x0175a0	?SaveOptionCombo1@CBattlezDlg@@QAEHXZ	dialogs
0x0175e0	?SaveOptionCombo2@CBattlezDlg@@QAEHXZ	dialogs
0x017620	?SaveOptionCombo3@CBattlezDlg@@QAEHXZ	dialogs
0x017930	??0CBattlezDlgColors@@QAE@PAVCGruntzMgr@@HHPAVCWnd@@@Z	battlezdlgcolors
0x017980	??_GCBattlezDlgColors@@UAEPAXI@Z	battlezdlgcolors
0x0179b0	?DoDataExchange@CBattlezDlgColors@@UAEXPAVCDataExchange@@@Z	battlezdlgcolors
0x017ac0	?GetMessageMap@CBattlezDlgColors@@UBEPBUAFX_MSGMAP@@XZ	battlezdlgcolors
0x017ae0	?OnMeasureItem@CBattlezDlgColors@@QAEXHPAUtagMEASUREITEMSTRUCT@@@Z	battlezdlgcolors
0x017b10	?OnDrawItem@CBattlezDlgColors@@QAEXHPAUtagDRAWITEMSTRUCT@@@Z	battlezdlgcolors
0x017d40	?OnOkCommand@CBattlezDlg@@QAEXXZ	battlezdlgcolors
0x018030	??0CBattlezDlgCustom@@QAE@PAVCWnd@@@Z	battlezdlgcolors
0x0180b0	??_GCBattlezDlgCustom@@UAEPAXI@Z	battlezdlgcolors
0x0180e0	?DoDataExchange@CBattlezDlgCustom@@UAEXPAVCDataExchange@@@Z	customleveldlg
0x0183d0	?GetMessageMap@CBattlezDlgCustom@@UBEPBUAFX_MSGMAP@@XZ	customleveldlg
0x0183f0	?PickIfSelected@CBattlezDlgCustom@@QAEXXZ	customleveldlg
0x018430	??1CWaitCursorScope@@QAE@XZ	customleveldlg
0x018830	?LoadGameAssetNamespaces@CBootyState@@UAEHPAVCGruntzMgr@@HH@Z	bootystateactivate
0x018c90	?ReleaseResources@CBootyState@@UAEXXZ	bootystateactivate
0x018d30	?EnterState@CBootyState@@UAEHW4GameStateId@@@Z	bootystateactivate
0x018e40	?LeaveState@CBootyState@@UAEHW4GameStateId@@@Z	bootystateactivate
0x018f00	?ShowSecretBonusMessage@CBootyState@@QAEHXZ	bootystateactivate
0x019540	?BuildWarpStoneGlitterAnimation@CBootyState@@QAEHXZ	bootystateactivate
0x0196c0	?StepGlitterAnim@CBootyState@@QAEHXZ	bootystateactivate
0x019920	?BuildGruntSprintAnimation@CBootyState@@QAEHXZ	bootystateactivate
0x019b90	?MoveLettersByDir@CBootyState@@QAEXXZ	bootystateactivate
0x019cd0	?GenMenuRandPos@CBootyState@@QAEXW4GruntDirection@@PAH1@Z	bootystateactivate
0x019f50	?RandRange@CGruntzMgr@@QAEHHH@Z	bootystateactivate
0x01a040	?LoadGruntEffectSprites@CBootyState@@QAEHXZ	bootystateactivate
0x01a700	?LevelMsgHudDriver@CBootyState@@QAEHXZ	bootystateactivate
0x01af70	?FormatHudText@CBootyState@@QAEXPAVCString@@W4BootyStatRow@@@Z	bootystateactivate
0x01b450	?BuildBootyWalkingGruntz@CBootyState@@QAEHXZ	bootystateactivate
0x01b690	?UpdateBootyWalkingGruntz@CBootyState@@QAEHXZ	bootystateactivate
0x01c070	?BuildBootyPerfectAnimation@CBootyState@@QAEHXZ	bootystateactivate
0x01c0f0	?CheckPerfectBonus@CBootyState@@QAEHXZ	bootystateactivate
0x01c210	?Render@CBootyState@@UAEHXZ	bootystateactivate
0x01c8a0	?InputVirtual@CBootyState@@UAEHXZ	bootystateactivate
0x01c9d0	?ShowLevelCompleteMessage@CBootyState@@QAEXXZ	bootystateactivate
0x01ce10	?RestoreDisplay@CBootyState@@UAEHXZ	bootystateactivate
0x01ce30	?OnPaint@CBootyState@@UAEHXZ	bootystateactivate
0x01ce60	?BuildBootyGruntIdleAnimation@CBootyState@@QAEHXZ	bootystateactivate
0x01d3e0	?OnLButtonDown@CBootyState@@UAEHHHH@Z	bootystateactivate
0x01d400	?OnRButtonDown@CBootyState@@UAEHHHH@Z	bootystateactivate
0x01d420	?OnKeyDown@CBootyState@@UAEHHH@Z	bootystateactivate
0x01d440	?LoadGameAssetNamespaces@CMultiBootyState@@UAEHPAVCGruntzMgr@@HH@Z	bootystateactivate
0x01e520	?ReleaseResources@CMultiBootyState@@UAEXXZ	bootystateactivate
0x01e570	?EnterState@CMultiBootyState@@UAEHW4GameStateId@@@Z	bootystateactivate
0x01e660	?LeaveState@CMultiBootyState@@UAEHW4GameStateId@@@Z	bootystateactivate
0x01e720	?BuildPowerupIconKeys@CMultiBootyState@@QAEXPAVCString@@H@Z	bootystateactivate
0x01ec20	?GetWarlordName@CMultiBootyState@@QAE?AVCString@@H@Z	bootystateactivate
0x01ecf0	?QueryGruntSlots@CMultiBootyState@@QAEHXZ	bootystateactivate
0x01ed30	?DrawBattleStats@CMultiBootyState@@QAEXXZ	bootystateactivate
0x01f450	?GetName@GruntzPlayer@@QAE?AVCString@@XZ	multistartdlgroster
0x01f480	?Render@CMultiBootyState@@UAEHXZ	bootystateactivate
0x01f6f0	?InputVirtual@CMultiBootyState@@UAEHXZ	bootystateactivate
0x01f850	?RestoreDisplay@CMultiBootyState@@UAEHXZ	bootystateactivate
0x01f870	?OnPaint@CMultiBootyState@@UAEHXZ	bootystateactivate
0x01f8a0	?PostCommandIfKey@CMultiBootyState@@QAEHXZ	bootystateactivate
0x01f8e0	?OnLButtonDown@CMultiBootyState@@UAEHHHH@Z	bootystateactivate
0x01f900	?OnRButtonDown@CMultiBootyState@@UAEHHHH@Z	bootystateactivate
0x01f920	?OnKeyDown@CMultiBootyState@@UAEHHH@Z	bootystateactivate
0x01f940	?PlayIfElapsed@LeafCue@@QAEHHHHH@Z	leafcueplay
0x01f9b0	?StartUpPrompt@@YAHPAUHWND__@@@Z	startupprompt
0x01fd50	?IsGruntzCDInAnyDrive@@YAHXZ	winapicdrom
0x01fd70	?FileExistsCopy@@YAHPAD@Z	winapicdrom
0x01fde0	?CheckCdRomRegistry@@YADXZ	winapicdrom
0x01ffe0	?GetGruntzDriveLetter@@YADXZ	winapicdrom
0x0201f0	??1RegistryHelper@Utils@@QAE@XZ	winapicdrom
0x0204e0	?Attach@CChatBoxOwner@@QAEHPAVCDDrawSurfaceMgr@@PAVCFontConfig@@@Z	chatboxowner
0x020510	?Deactivate@CChatBoxOwner@@QAEXXZ	chatboxowner
0x020530	?Configure@CChatBoxOwner@@QAEXW4ChatBoxLayout@@@Z	chatboxowner
0x0205c0	?ProcessCheatInput@CChatBoxOwner@@QAEXHH@Z	chatboxowner
0x020ef0	?GetInputText@CFontConfig@@QAE?AVCString@@XZ	chatboxowner
0x020f20	?CheatMgr@CGruntzMgr@@QAEPAVCCheatMgr@@XZ	chatboxowner
0x020f40	?LoadChatBoxSprite@CChatBoxOwner@@QAEHPAVCDDrawSurfacePair@@@Z	chatboxowner
0x021140	?HitTest@CChatBoxOwner@@QAEHHH@Z	chatboxowner
0x0212a0	?ResetCopy@zPTree@@QAEXXZ	butestoreclear
0x0212e0	??_GzPTree@@UAEPAXI@Z	chatboxowner
0x021310	??1zPTree@@UAE@XZ	chatboxowner
0x0213c0	??1CButeMgr@@QAE@XZ	chatboxowner
0x021570	??1CBSecStream@@UAE@XZ	chatboxowner
0x021600	??_EzPTree@@W7AEPAXI@Z	chatboxowner
0x0218e0	?LoadFontConfig@CFontConfig@@QAEHHH@Z	fontconfig
0x021b60	?Reset@CFontConfig@@QAEXXZ	fontconfig
0x021bd0	?FreeNodes@CFontConfig@@QAEXXZ	fontconfig
0x021c40	??1FontItem@@QAE@XZ	fontconfig
0x021c60	?AddItem@CFontConfig@@QAEHPBDHH@Z	fontconfig
0x021d80	?Scroll@CFontConfig@@QAEXH@Z	fontconfig
0x021e20	?TypeChar@CFontConfig@@QAEHHH@Z	fontconfig
0x021ef0	?EndInput@CFontConfig@@QAEXXZ	fontconfig
0x021f20	?MeasureLabel@CFontConfig@@QAEHPAUHDC__@@PAUtagRECT@@@Z	fontconfig
0x022160	?RenderInputText@CFontConfig@@QAEHPAUHDC__@@HPAUtagRECT@@@Z	fontconfig
0x022360	?DrawTextLines@CFontConfig@@QAEHHPAUHDC__@@PAUtagRECT@@I@Z	fontconfig
0x022770	?DrawWithFont@CFontConfig@@QAEHPBDPAUHDC__@@PAUtagRECT@@I@Z	fontconfig
0x022810	?Draw3DText@CFontConfig@@QAEHPBVCString@@PAUHDC__@@PAUtagRECT@@HHHHHHH@Z	fontconfig
0x022ad0	?Init@CCheatMgr@@QAEHPAUHWND__@@@Z	cheatmgr
0x022b00	?Empty@CCheatMgr@@QAEXXZ	cheatmgr
0x022be0	?AddCheat@CCheatMgr@@QAEHPBDHH@Z	cheatmgr
0x022c80	?RegisterCheats@CCheatMgr@@QAEXXZ	cheatmgr
0x022e60	?LoadCheatConfig@CCheatMgr@@QAEXXZ	cheatmgr
0x023090	?CheckCode@CCheatMgr@@QAEHVCString@@@Z	cheatmgr
0x0234a0	??0CCheckpointDlg@@QAE@PAVCWnd@@@Z	checkpointdlg
0x0234d0	??_GCCheckpointDlg@@UAEPAXI@Z	checkpointdlg
0x023500	??1CCheckpointDlg@@UAE@XZ	checkpointdlg
0x023520	?DoDataExchange@CCheckpointDlg@@UAEXPAVCDataExchange@@@Z	checkpointdlg
0x023570	?GetMessageMap@CCheckpointDlg@@UBEPBUAFX_MSGMAP@@XZ	checkpointdlg
0x023590	?OnToggleCheckpointPrompts@CCheckpointDlg@@QAEXXZ	checkpointdlg
0x0239d0	?SetMgr@CGruntzCmdMgr@@QAEHPAVCGruntzMgr@@@Z	gruntzcmdmgr
0x0239f0	?ClearAndReset@CGruntzCmdMgr@@QAEXXZ	gruntzcmdmgr
0x023a10	?ScanTargets@CGruntzCmdMgr@@QAEHH@Z	gruntzcmdmgr
0x023b40	?RemoveMatchingTarget@CGruntzCmdMgr@@QAEXHH@Z	gruntzcmdmgr
0x023bc0	?DrainBase@CGruntzCmdMgr@@QAEXXZ	gruntzcmdmgr
0x023c00	?Clear@CGruntzCmdMgr@@QAEXXZ	gruntzcmdmgr
0x023c30	?EnqueueSingle@CGruntzCmdMgr@@QAEXHDDDFFDD@Z	gruntzcmdmgr
0x023ca0	?EnqueueMulti@CGruntzCmdMgr@@QAEXHDEPAEDFFD@Z	gruntzcmdmgr
0x023d10	?EnqueueCommand@CGruntzCmdMgr@@QAEXHPAX@Z	gruntzcmdmgr
0x023d90	?BlitTileMarker@CGruntzCmdMgr@@QAEXHHHHH@Z	gruntzcmdmgr
0x023e20	?SetParams@CGruntzCommand@@UAEHDDDFF@Z	gruntzcmdmgr
0x023e60	?SetParamsEx@CGruntzCommand@@QAEHDDDFFDD@Z	gruntzcmdmgr
0x023ed0	?SetMaskFromList@CGruntzCommand@@QAEHDDDFFEPAE@Z	gruntzcmdmgr
0x023f90	?Parse@CGruntzSingleCommand@@UAEHPAXH@Z	gruntzcmdmgr
0x024000	?Parse@CGruntzMultiCommand@@UAEHPAXH@Z	gruntzcmdmgr
0x024050	?Pack@CGruntzSingleCommand@@UAEHPADH@Z	gruntzcmdmgr
0x0240d0	?Pack@CGruntzMultiCommand@@UAEHPADH@Z	gruntzcmdmgr
0x024140	?Select@CGruntzSingleCommand@@UAEHPAVCState@@@Z	gruntzcmdmgr
0x024190	?Select@CGruntzMultiCommand@@UAEHPAVCState@@@Z	gruntzcmdmgr
0x024220	?Allocate@CGruntzSingleCommand@@SAPAV1@XZ	gruntzcmdmgr
0x024260	?UnusedCommandQuery@CGruntzSingleCommand@@UAEHXZ	gruntzcmdmgr
0x024280	?GetTag@CGruntzSingleCommand@@UAEDXZ	gruntzcmdmgr
0x0242a0	?Deselect@CGruntzSingleCommand@@UAEXXZ	gruntzcmdmgr
0x0242c0	??_GCGruntzSingleCommand@@UAEPAXI@Z	gruntzcmdmgr
0x0242f0	??1CGruntzSingleCommand@@UAE@XZ	gruntzcmdmgr
0x024310	?UnusedCommandQuery@CGruntzCommand@@UAEHXZ	gruntzcmdmgr
0x024330	??_GCGruntzCommand@@UAEPAXI@Z	gruntzcmdmgr
0x024360	?Allocate@CGruntzMultiCommand@@SAPAV1@XZ	gruntzcmdmgr
0x0243a0	?UnusedCommandQuery@CGruntzMultiCommand@@UAEHXZ	gruntzcmdmgr
0x0243c0	?GetTag@CGruntzMultiCommand@@UAEDXZ	gruntzcmdmgr
0x0243e0	?Deselect@CGruntzMultiCommand@@UAEXXZ	gruntzcmdmgr
0x024400	??_GCGruntzMultiCommand@@UAEPAXI@Z	gruntzcmdmgr
0x024430	??1CGruntzMultiCommand@@UAE@XZ	gruntzcmdmgr
0x024450	?FreeAll@CGruntzSingleCommand@@SAXXZ	gruntzcmdmgr
0x024490	?FreeAll@CGruntzMultiCommand@@SAXXZ	gruntzcmdmgr
0x0244d0	?Serialize@CGruntzSingleCommand@@UAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@H@Z	gruntzcmdmgr
0x024520	?Save@CGruntzSingleCommand@@UAEHPAVCFileMemBase@@@Z	gruntzcmdmgr
0x0245f0	?Load@CGruntzSingleCommand@@UAEHPAVCFileMemBase@@@Z	gruntzcmdmgr
0x0246c0	?Serialize@CGruntzMultiCommand@@UAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@H@Z	gruntzcmdmgr
0x024710	?Save@CGruntzMultiCommand@@UAEHPAVCFileMemBase@@@Z	gruntzcmdmgr
0x0247d0	?Load@CGruntzMultiCommand@@UAEHPAVCFileMemBase@@@Z	gruntzcmdmgr
0x024890	?Serialize@CGruntzCmdMgr@@QAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@H@Z	gruntzcmdmgr
0x024a90	?IsActive@CGruntzCmdMgr@@QAEHPAVCFileMemBase@@@Z	gruntzcmdmgr
0x024ac0	?IsActive2@@YGHPAX@Z	gruntzcmdmgr
0x024dc0	??0CBattlezMapConfig@@QAE@XZ	battlezmapconfig
0x024f80	??1CBattlezMapConfig@@QAE@XZ	battlezmapconfig
0x025020	?LoadConfig@CBattlezMapConfig@@QAEHPAVCGruntzMgr@@HH@Z	battlezmapconfig
0x025c20	?StepAllRowSpawns@CBattlezMapConfig@@QAEHXZ	battlezmapconfig
0x025ca0	?FreeArrays@CBattlezMapConfig@@QAEXXZ	battlezmapconfig
0x025d90	?StepBoard@CBattlezMapConfig@@QAEHXZ	battlezmapconfig
0x026470	?StepRowSpawn@CBattlezMapConfig@@QAEHH@Z	battlezmapconfig
0x0267c0	?StepRowUnits@CBattlezMapConfig@@QAEHXZ	battlezmapconfig
0x029a30	?NextData@CGruntCoordList@@QAEAAPAXAAPAU__POSITION@@@Z	battlezmapconfig
0x029a50	?GetScreenPos@CUserLogic@@QAEXPAUCoord@@@Z	battlezmapconfig
0x029a80	?IsAtSavedScreenPos@CGrunt@@QAEHXZ	battlezmapconfig
0x029af0	?TileSwitch@@YGXPAVCGrunt@@HHHHH@Z	battlezmapconfig
0x029b40	?ValidateUnitPath@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezmapconfig
0x02a570	?RepathAroundBlockedTiles@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezmapconfig
0x02ab80	?FindIdleGruntInBox@CBattlezMapConfig@@QAEPAVCGrunt@@HHHH@Z	battlezmapconfig
0x02ad40	?PickRandomIdleUnit@CBattlezMapConfig@@QAEPAXH@Z	battlezmapconfig
0x02ade0	?Clear@CBattlezMapConfig@@QAEXXZ	battlezmapconfig
0x02ae00	?HandleUnitContact@CBattlezMapConfig@@QAEHPAVCGrunt@@0@Z	battlezmapconfig
0x02b340	?Clip@CMapMgr@@QAEXPBUtagRECT@@@Z	battlezmapconfig
0x02b420	?Serialize@CBattlezMapConfig@@QAEHPAX@Z	battlezmapconfig
0x02b950	?Deserialize@CBattlezMapConfig@@QAEHPAX@Z	battlezmapconfig
0x02bfc0	?SerializeState@CBattlezMapConfig@@QAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@H@Z	battlezmapconfig
0x02c080	?AcceptAlways@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezmapconfig
0x02c0a0	?EnterDefenderMode@CBattlezMapConfig@@QAEHPAVCGrunt@@H@Z	battlezmapconfig
0x02c140	?RouteToNearbyPickup@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezmapconfig
0x02c690	?ResolveArrival@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezmapconfig
0x02d800	?ClaimTilesAround@CBattlezMapConfig@@QAEXPAVCGrunt@@HHH@Z	battlezmapconfig
0x02dfa0	?ResolveTileClaim@CBattlezMapConfig@@QAEHPAVCGrunt@@HHH@Z	battlezmapconfig
0x02e3a0	?RouteToNearbyEnemy@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezmapconfig
0x02ed90	?PathToNearbyUnit@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezmapconfig
0x02edb0	?PathToNearestCandidate@CBattlezMapConfig@@QAEHPAVCGrunt@@HHH@Z	battlezmapconfig
0x02f620	?ChooseIdleBehavior@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezmapconfig
0x0300c0	?RouteUnitTo@CBattlezMapConfig@@QAEHPAVCGrunt@@HHHHH@Z	battlezmapconfig
0x0302c0	?RouteUnitToGoal@CBattlezMapConfig@@QAEHPAVCGrunt@@UCoord@@HH@Z	battlezmapconfig
0x030530	?PathCrossesMarkedTile@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezmapconfig
0x0305b0	?IsCoordOccupied@CBattlezMapConfig@@QAEHPAVCGrunt@@HH@Z	battlezmapconfig
0x030730	?ClaimCellFromRow@CBattlezMapConfig@@QAEHHHHH@Z	battlezmapconfig
0x030990	?TrySeedSpawnAt@CBattlezMapConfig@@QAEHHH@Z	battlezmapconfig
0x030b20	?PathToNearestGoal@CBattlezMapConfig@@QAEHPAVCGrunt@@HH@Z	battlezmapconfig
0x030f20	?PickSpawnCoord@CBattlezMapConfig@@QAEPAXPAXPAVCGrunt@@H@Z	battlezmapconfig
0x0310f0	?IndexToPtr@_zdvec@@QAEPADH@Z	zvec
0x0311b0	?Push@FreeNodePool@@QAEXPAX@Z	freenodepool
0x0311e0	?SnapToTileCenter@CDDrawWorkerHost@@QAEXPAUCoord@@HH@Z	wwdfile
0x031250	?Drain@CDDrawChildGroup@@QAEPAUCGameObject@@XZ	queuedrainhost
0x0312a0	?IndexToPtr@_zvec@@QAEPADH@Z	zvec
0x031610	?Step@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezunitstep
0x031c70	?GetTilePos@CGrunt@@QAE?AUCoord@@XZ	battlezunitstep
0x031ca0	?TrackAssignedEnemy@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezunitstep
0x032060	?AdvanceToEnemyBase@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	battlezunitstep
0x032ce0	?ScanRegion@CBattlezMapConfig@@QAEHPAVCGrunt@@@Z	grunttilescan
