id	state	path	line	kind	domain	expression	context	notes
a785ac1d10b7f29c	reviewed	src/Gruntz/TriggerMgr.cpp	943	IDX		fragment	m_byteArr.SetAtGrow(m_byteArr.GetSize(), static_cast<u8>(IDX(fragment)));	Audited individually: exits form raw cursor-sprite asset IDs from PickupType, serialize/compare WarpStoneFragment bytes, populate generic WWD fields, or preserve an enum move icon in int storage with a -1 sentinel.
a55053238f6108a0	reviewed	src/Gruntz/TriggerMgr.cpp	1081	IDX	GruntzCommandId	CMD_TOGGLE_SOUND	g_gameReg->ReportError(IDX(CMD_TOGGLE_SOUND), 0x400);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
a47605be63de7584	reviewed	src/Gruntz/TriggerMgr.cpp	1082	IDX	ErrorStringId	IDS_DEFAULT_ERROR	g_gameReg->ReportError(IDX(IDS_DEFAULT_ERROR), 0x400);	Each occurrence uses a retail RT_STRING-backed ErrorStringId at the raw Win32 LoadString/ReportError boundary; former CMD_* aliases were replaced from decoded resource evidence.
b509a11c1c3ed1f4	reviewed	src/Gruntz/TriggerMgr.cpp	1101	IDX	GruntzCommandId	CMD_TOGGLE_SOUND	g_gameReg->ReportError(IDX(CMD_TOGGLE_SOUND), 0x401);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
c312f83e7aa318b4	reviewed	src/Gruntz/TriggerMgr.cpp	1102	IDX	ErrorStringId	IDS_DEFAULT_ERROR	g_gameReg->ReportError(IDX(IDS_DEFAULT_ERROR), 0x401);	Each occurrence uses a retail RT_STRING-backed ErrorStringId at the raw Win32 LoadString/ReportError boundary; former CMD_* aliases were replaced from decoded resource evidence.
2285e35b43e9af25	reviewed	src/Gruntz/TriggerMgr.cpp	1156	IDX	GruntzCommandId	CMD_TOGGLE_SOUND	g_gameReg->ReportError(IDX(CMD_TOGGLE_SOUND), 0x402);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
8c7a1b393e328d1d	reviewed	src/Gruntz/TriggerMgr.cpp	1157	IDX	ErrorStringId	IDS_DEFAULT_ERROR	g_gameReg->ReportError(IDX(IDS_DEFAULT_ERROR), 0x402);	Each occurrence uses a retail RT_STRING-backed ErrorStringId at the raw Win32 LoadString/ReportError boundary; former CMD_* aliases were replaced from decoded resource evidence.
3e2f678a0dc2850e	reviewed	src/Gruntz/TriggerMgr.cpp	1161	IDX		kind	spr->m_points = IDX(kind);	Audited individually: exits form raw cursor-sprite asset IDs from PickupType, serialize/compare WarpStoneFragment bytes, populate generic WWD fields, or preserve an enum move icon in int storage with a -1 sentinel.
fcd4a5ea897b7ac1	fixed	src/Gruntz/TriggerMgr.cpp	1163	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	spr->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
e7ead8efa63b3d16	reviewed	src/Gruntz/TriggerMgr.cpp	1546	IDX		alt	i32 v = IDX(alt) + kPendingFxIdBase;	Audited individually: exits form raw cursor-sprite asset IDs from PickupType, serialize/compare WarpStoneFragment bytes, populate generic WWD fields, or preserve an enum move icon in int storage with a -1 sentinel.
142e4cece26bd799	reviewed	src/Gruntz/TriggerMgr.cpp	1624	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	IDX(TRIGERR_LOOKUP_MISS),	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
8330be4cd4c805a3	reviewed	src/Gruntz/TriggerMgr.cpp	1625	IDX	TrigErrSite	TRIGSITE_ROCK_SCAN_MISS	IDX(TRIGSITE_ROCK_SCAN_MISS)	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
82f2da6e04622545	reviewed	src/Gruntz/TriggerMgr.cpp	1794	IDX	PickupType	PICKUP_TOYZ_FIRST	static_cast<PickupType>(rand() % 9 + IDX(PICKUP_TOYZ_FIRST));	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
c5b763ce6e1ca937	reviewed	src/Gruntz/TriggerMgr.cpp	1794	static_cast-enum	PickupType	rand() % 9 + IDX(PICKUP_TOYZ_FIRST)	static_cast<PickupType>(rand() % 9 + IDX(PICKUP_TOYZ_FIRST));	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
2f00ac9a08f1195a	reviewed	src/Gruntz/TriggerMgr.cpp	2005	IDX		g->m_moveIcon	g->m_savedMoveIcon = IDX(g->m_moveIcon);	Audited individually: exits form raw cursor-sprite asset IDs from PickupType, serialize/compare WarpStoneFragment bytes, populate generic WWD fields, or preserve an enum move icon in int storage with a -1 sentinel.
59235ad8a716360a	reviewed	src/Gruntz/TriggerMgr.cpp	2642	IDX		v	m_pendingFxKind = IDX(v) + kPendingFxIdBase;	Audited individually: exits form raw cursor-sprite asset IDs from PickupType, serialize/compare WarpStoneFragment bytes, populate generic WWD fields, or preserve an enum move icon in int storage with a -1 sentinel.
c0e8e7584956eb7e	reviewed	src/Gruntz/TriggerMgr.cpp	2643	IDX		v	(static_cast<CPlay*>(g_gameReg->m_curState))->LoadCursorSprites(IDX(v) + kPendingFxIdBase, 0);	Audited individually: exits form raw cursor-sprite asset IDs from PickupType, serialize/compare WarpStoneFragment bytes, populate generic WWD fields, or preserve an enum move icon in int storage with a -1 sentinel.
3bc03130213ab173	reviewed	src/Gruntz/TriggerMgr.cpp	2686	IDX		kind	m_pendingFxKind = IDX(kind) + kPendingFxIdBase;	Audited individually: exits form raw cursor-sprite asset IDs from PickupType, serialize/compare WarpStoneFragment bytes, populate generic WWD fields, or preserve an enum move icon in int storage with a -1 sentinel.
d2e6435e4a170eba	reviewed	src/Gruntz/TriggerMgr.cpp	2688	IDX		kind	->LoadCursorSprites(IDX(kind) + kPendingFxIdBase, 0);	Audited individually: exits form raw cursor-sprite asset IDs from PickupType, serialize/compare WarpStoneFragment bytes, populate generic WWD fields, or preserve an enum move icon in int storage with a -1 sentinel.
bf0dd0db63476f1b	reviewed	src/Gruntz/TriggerMgr.cpp	2721	IDX	PlayerCommandKind	PLAYERCMD_STOP	static_cast<char>(IDX(PLAYERCMD_STOP)),	All occurrences narrow a typed command kind into the byte-oriented multiplayer command wire format.
ff790e09199a0e0e	reviewed	src/Gruntz/TriggerMgr.cpp	2729	IDX	PlayerCommandKind	PLAYERCMD_STOP	->EnqueueMulti(1, x, count, buf, static_cast<char>(IDX(PLAYERCMD_STOP)), 0, 0, 0);	All occurrences narrow a typed command kind into the byte-oriented multiplayer command wire format.
53cc3334470b268a	reviewed	src/Gruntz/TriggerMgrGrid.cpp	96	static_cast-enum	PickupType	typeKind	PickupType placedType = static_cast<PickupType>(typeKind);	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
0b21fed7c70df637	reviewed	src/Gruntz/TriggerMgrGrid.cpp	160	static_cast-enum	BattlezUnitKind	aiType	BattlezUnitKind battlezKind = static_cast<BattlezUnitKind>(aiType);	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
8fd3c8916ba58e0b	reviewed	src/Gruntz/TriggerMgrGrid.cpp	163	IDX	PickupType	PICKUP_BOMB	kindId = IDX(PICKUP_BOMB);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
8d72eb9741dc1045	reviewed	src/Gruntz/TriggerMgrGrid.cpp	166	IDX	PickupType	PICKUP_GUNHAT	kindId = IDX(PICKUP_GUNHAT);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
c33418ece904eb49	reviewed	src/Gruntz/TriggerMgrGrid.cpp	169	IDX	PickupType	PICKUP_GAUNTLETZ	kindId = IDX(PICKUP_GAUNTLETZ);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
d5750d0b83f7a1af	reviewed	src/Gruntz/TriggerMgrGrid.cpp	172	IDX	PickupType	PICKUP_CLUB	kindId = IDX(PICKUP_CLUB);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
de6f6116fc2928b8	reviewed	src/Gruntz/TriggerMgrGrid.cpp	175	IDX	PickupType	PICKUP_SHIELD	kindId = IDX(PICKUP_SHIELD);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
d022898bcdeed5d6	reviewed	src/Gruntz/TriggerMgrGrid.cpp	178	IDX	PickupType	PICKUP_GLOVEZ	kindId = IDX(PICKUP_GLOVEZ);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
2028b9fe8bbb82a5	reviewed	src/Gruntz/TriggerMgrGrid.cpp	181	IDX	PickupType	PICKUP_BRICK	kindId = IDX(PICKUP_BRICK);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
de11dbfccb3cbd94	reviewed	src/Gruntz/TriggerMgrGrid.cpp	185	IDX	PickupType	PICKUP_GRAVITYBOOTZ	kindId = IDX(PICKUP_GRAVITYBOOTZ);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
5a8084e071ac16ed	reviewed	src/Gruntz/TriggerMgrGrid.cpp	189	IDX	PickupType	PICKUP_SPY	kindId = IDX(PICKUP_SPY);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
69d3b59606f1339f	reviewed	src/Gruntz/TriggerMgrGrid.cpp	193	IDX	PickupType	PICKUP_NERFGUN	kindId = IDX(PICKUP_NERFGUN);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
42a6c88861a48217	reviewed	src/Gruntz/TriggerMgrGrid.cpp	197	IDX	PickupType	PICKUP_BOOMERANG	kindId = IDX(PICKUP_BOOMERANG);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
402f6ed296179d6c	reviewed	src/Gruntz/TriggerMgrGrid.cpp	201	IDX	PickupType	PICKUP_GOOBER	kindId = IDX(PICKUP_GOOBER);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
eb90542ca7c72003	reviewed	src/Gruntz/TriggerMgrGrid.cpp	204	IDX	PickupType	PICKUP_SWORD	kindId = IDX(PICKUP_SWORD);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
a744349f3464bb26	reviewed	src/Gruntz/TriggerMgrGrid.cpp	207	IDX	PickupType	PICKUP_ROCK	kindId = IDX(PICKUP_ROCK);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
68acb02821df087e	reviewed	src/Gruntz/TriggerMgrGrid.cpp	211	IDX	PickupType	PICKUP_SHOVEL	kindId = IDX(PICKUP_SHOVEL);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
e3256ac7bd7468b6	reviewed	src/Gruntz/TriggerMgrGrid.cpp	215	IDX	PickupType	PICKUP_SHOVEL	kindId = IDX(PICKUP_SHOVEL);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
3e5c6a94138a255f	reviewed	src/Gruntz/TriggerMgrGrid.cpp	216	IDX	PickupType	PICKUP_SCROLL	vehicleKind = IDX(PICKUP_SCROLL);	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
1d1cd83c98eaa522	reviewed	src/Gruntz/TriggerMgrGrid.cpp	232	IDX		g_gameReg->m_options[g_curPlayer].m_colorIndex	&& kindId == IDX(g_gameReg->m_options[g_curPlayer].m_colorIndex))) {	Audited individually: BrickTileId, TileCollisionKind, PlayerSlot, trigger kind, pickup, and tint values cross raw tile-grid cells, collision-return ABIs, cell-flag APIs, or packed WWD ownership fields.
8a9a970cab369d44	reviewed	src/Gruntz/TriggerMgrGrid.cpp	233	IDX		slot->m_colorIndex	kindId = IDX(slot->m_colorIndex);	Audited individually: BrickTileId, TileCollisionKind, PlayerSlot, trigger kind, pickup, and tint values cross raw tile-grid cells, collision-return ABIs, cell-flag APIs, or packed WWD ownership fields.
689b215d0a6d5ed2	reviewed	src/Gruntz/TriggerMgrGrid.cpp	245	static_cast-enum	PickupType	kindId	static_cast<PickupType>(kindId),	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
16818b7fb41b0abf	reviewed	src/Gruntz/TriggerMgrGrid.cpp	248	static_cast-enum	EnemyAiType	aiType	static_cast<EnemyAiType>(aiType),	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
5d189cd4873e408d	reviewed	src/Gruntz/TriggerMgrGrid.cpp	498	IDX		tag	if (static_cast<u32>((IDX(tag) - 0xb)) > 0x65) {	Audited individually: BrickTileId, TileCollisionKind, PlayerSlot, trigger kind, pickup, and tint values cross raw tile-grid cells, collision-return ABIs, cell-flag APIs, or packed WWD ownership fields.
ec351161028d9c1e	reviewed	src/Gruntz/TriggerMgrGrid.cpp	517	IDX	TrigErrSite	TRIGSITE_WIRE_TIME_SWITCH	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_WIRE_TIME_SWITCH));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
f998b39d921d1350	reviewed	src/Gruntz/TriggerMgrGrid.cpp	517	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_WIRE_TIME_SWITCH));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
0f1d9b468bb73ba6	reviewed	src/Gruntz/TriggerMgrGrid.cpp	543	IDX	TrigErrSite	TRIGSITE_WIRE_TIME_TRIGGER	g_gameReg->ReportError(IDX(TRIGERR_LINK_BROKEN), IDX(TRIGSITE_WIRE_TIME_TRIGGER));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
bf48fd3cbfce5c48	reviewed	src/Gruntz/TriggerMgrGrid.cpp	543	IDX	TrigErrClass	TRIGERR_LINK_BROKEN	g_gameReg->ReportError(IDX(TRIGERR_LINK_BROKEN), IDX(TRIGSITE_WIRE_TIME_TRIGGER));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
2a888af07dbd5060	reviewed	src/Gruntz/TriggerMgrGrid.cpp	557	IDX	TrigErrSite	TRIGSITE_WIRE_SECRET_SWITCH	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_WIRE_SECRET_SWITCH));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
c3275de4c667e19f	reviewed	src/Gruntz/TriggerMgrGrid.cpp	557	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_WIRE_SECRET_SWITCH));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
a2e589c7e710299c	reviewed	src/Gruntz/TriggerMgrGrid.cpp	575	IDX	TrigErrSite	TRIGSITE_WIRE_SECRET_TRIGGER	g_gameReg->ReportError(IDX(TRIGERR_LINK_BROKEN), IDX(TRIGSITE_WIRE_SECRET_TRIGGER));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
bbcfba55e087603f	reviewed	src/Gruntz/TriggerMgrGrid.cpp	575	IDX	TrigErrClass	TRIGERR_LINK_BROKEN	g_gameReg->ReportError(IDX(TRIGERR_LINK_BROKEN), IDX(TRIGSITE_WIRE_SECRET_TRIGGER));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
490fd3cc61b1a4ca	reviewed	src/Gruntz/TriggerMgrGrid.cpp	617	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_WIRE_SWITCH));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
71d343a3e831f426	reviewed	src/Gruntz/TriggerMgrGrid.cpp	617	IDX	TrigErrSite	TRIGSITE_WIRE_SWITCH	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_WIRE_SWITCH));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
1fe2647ac098f6a2	reviewed	src/Gruntz/TriggerMgrGrid.cpp	638	IDX	TrigErrSite	TRIGSITE_WIRE_TRIGGER	g_gameReg->ReportError(IDX(TRIGERR_LINK_BROKEN), IDX(TRIGSITE_WIRE_TRIGGER));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
cfc1cc48e8748df3	reviewed	src/Gruntz/TriggerMgrGrid.cpp	638	IDX	TrigErrClass	TRIGERR_LINK_BROKEN	g_gameReg->ReportError(IDX(TRIGERR_LINK_BROKEN), IDX(TRIGSITE_WIRE_TRIGGER));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
01e4a46235850548	reviewed	src/Gruntz/TriggerMgrGrid.cpp	652	IDX	TrigErrSite	TRIGSITE_WIRE_MULTI_SWITCH	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_WIRE_MULTI_SWITCH));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
f53a4b0303e30a9f	reviewed	src/Gruntz/TriggerMgrGrid.cpp	652	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_WIRE_MULTI_SWITCH));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
92765447e1e1c4cc	reviewed	src/Gruntz/TriggerMgrGrid.cpp	676	IDX	TrigErrSite	TRIGSITE_WIRE_MULTI_TRIGGER	g_gameReg->ReportError(IDX(TRIGERR_LINK_BROKEN), IDX(TRIGSITE_WIRE_MULTI_TRIGGER));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
f33c49d07524edb6	reviewed	src/Gruntz/TriggerMgrGrid.cpp	676	IDX	TrigErrClass	TRIGERR_LINK_BROKEN	g_gameReg->ReportError(IDX(TRIGERR_LINK_BROKEN), IDX(TRIGSITE_WIRE_MULTI_TRIGGER));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
2ac1977fe2e493de	reviewed	src/Gruntz/TriggerMgrGrid.cpp	691	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	IDX(TRIGERR_LOOKUP_MISS),	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
b795fae81a085f9e	reviewed	src/Gruntz/TriggerMgrGrid.cpp	692	IDX	TrigErrSite	TRIGSITE_WIRE_EXCLUSIVE_SWITCH	IDX(TRIGSITE_WIRE_EXCLUSIVE_SWITCH)	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
ac36021ea49662a7	reviewed	src/Gruntz/TriggerMgrGrid.cpp	717	IDX	TrigErrClass	TRIGERR_LINK_BROKEN	IDX(TRIGERR_LINK_BROKEN),	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
776ef66a95706198	reviewed	src/Gruntz/TriggerMgrGrid.cpp	718	IDX	TrigErrSite	TRIGSITE_WIRE_EXCLUSIVE_TRIGGER	IDX(TRIGSITE_WIRE_EXCLUSIVE_TRIGGER)	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
8f01f278aca8ef89	reviewed	src/Gruntz/TriggerMgrGrid.cpp	763	static_cast-enum	GruntDirection	g->m_entranceCell.direction	switch (static_cast<GruntDirection>(g->m_entranceCell.direction)) {	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
38f9f191070683e2	reviewed	src/Gruntz/TriggerMgrGrid.cpp	830	IDX	TrigErrSite	TRIGSITE_WIRE_CHECKPOINT	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_WIRE_CHECKPOINT));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
c9cacf3a65fbc69f	reviewed	src/Gruntz/TriggerMgrGrid.cpp	830	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_WIRE_CHECKPOINT));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
23d649995e84f561	reviewed	src/Gruntz/TriggerMgrGrid.cpp	842	IDX		gruntKind	if (IDX(gruntKind) == sw->m_checkpointType	Audited individually: BrickTileId, TileCollisionKind, PlayerSlot, trigger kind, pickup, and tint values cross raw tile-grid cells, collision-return ABIs, cell-flag APIs, or packed WWD ownership fields.
e3fe73ef365f4ffe	reviewed	src/Gruntz/TriggerMgrGrid.cpp	843	IDX		g->m_vehiclePickupType	|| sw->m_checkpointType == IDX(g->m_vehiclePickupType)) {	Audited individually: BrickTileId, TileCollisionKind, PlayerSlot, trigger kind, pickup, and tint values cross raw tile-grid cells, collision-return ABIs, cell-flag APIs, or packed WWD ownership fields.
5b51c20536310a28	reviewed	src/Gruntz/TriggerMgrGrid.cpp	876	IDX	TrigErrClass	TRIGERR_LINK_BROKEN	IDX(TRIGERR_LINK_BROKEN),	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
5bc222b08493715b	reviewed	src/Gruntz/TriggerMgrGrid.cpp	877	IDX	TrigErrSite	TRIGSITE_WIRE_CHECKPOINT_TRIGGER	IDX(TRIGSITE_WIRE_CHECKPOINT_TRIGGER)	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
bb3dd330597bba63	reviewed	src/Gruntz/TriggerMgrGrid.cpp	934	IDX	TrigErrSite	TRIGSITE_APPLY_SWITCH_40	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_APPLY_SWITCH_40));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
cf163345bd75a15c	reviewed	src/Gruntz/TriggerMgrGrid.cpp	934	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_APPLY_SWITCH_40));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
3fbfe261d604d6e1	reviewed	src/Gruntz/TriggerMgrGrid.cpp	949	IDX	TrigErrSite	TRIGSITE_APPLY_SWITCH_34	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_APPLY_SWITCH_34));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
758b26b04081e45e	reviewed	src/Gruntz/TriggerMgrGrid.cpp	949	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_APPLY_SWITCH_34));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
c7fc0d08b16ecca3	reviewed	src/Gruntz/TriggerMgrGrid.cpp	964	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_APPLY_SWITCH_36));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
df68257122fd913e	reviewed	src/Gruntz/TriggerMgrGrid.cpp	964	IDX	TrigErrSite	TRIGSITE_APPLY_SWITCH_36	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_APPLY_SWITCH_36));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
1cb6474200f0fd10	reviewed	src/Gruntz/TriggerMgrGrid.cpp	989	IDX	TrigErrClass	TRIGERR_LINK_BROKEN	g_gameReg->ReportError(IDX(TRIGERR_LINK_BROKEN), IDX(TRIGSITE_APPLY_TRIGGER_36));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
555cf65c03574303	reviewed	src/Gruntz/TriggerMgrGrid.cpp	989	IDX	TrigErrSite	TRIGSITE_APPLY_TRIGGER_36	g_gameReg->ReportError(IDX(TRIGERR_LINK_BROKEN), IDX(TRIGSITE_APPLY_TRIGGER_36));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
1786bc75b9bad459	reviewed	src/Gruntz/TriggerMgrGrid.cpp	1003	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_APPLY_SWITCH_38));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
51348109bb49c4a9	reviewed	src/Gruntz/TriggerMgrGrid.cpp	1003	IDX	TrigErrSite	TRIGSITE_APPLY_SWITCH_38	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_APPLY_SWITCH_38));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
c7a008bf5a85afa5	reviewed	src/Gruntz/TriggerMgrGrid.cpp	1028	IDX	TrigErrClass	TRIGERR_LINK_BROKEN	IDX(TRIGERR_LINK_BROKEN),	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
